FileStatus,LeftFileName,RightFileName,LeftFilePath,RightFilePath,LeftNumberOfLines,RightNumberOfLines,LeftFileNamePWeaver,LeftLeafFileName,RightLeafFileName
Both,#pwss#img_trkurl.cus2.xml,#pweaver#img_trkurl.cus2.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#img_trkurl.cus2.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#img_trkurl.cus2.xml,30,30,#pweaver#img_trkurl.cus2.xml,img_trkurl.cus2.xml,img_trkurl.cus2.xml
Both,#pwss#imp_incomap.cus0.xml,#pweaver#imp_incomap.cus0.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#imp_incomap.cus0.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#imp_incomap.cus0.xml,23,23,#pweaver#imp_incomap.cus0.xml,imp_incomap.cus0.xml,imp_incomap.cus0.xml
Both,#pwss#imp_incomap.cus1.xml,#pweaver#imp_incomap.cus1.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#imp_incomap.cus1.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#imp_incomap.cus1.xml,29,29,#pweaver#imp_incomap.cus1.xml,imp_incomap.cus1.xml,imp_incomap.cus1.xml
Both,#pwss#imp_incomap.cus2.xml,#pweaver#imp_incomap.cus2.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#imp_incomap.cus2.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#imp_incomap.cus2.xml,30,30,#pweaver#imp_incomap.cus2.xml,imp_incomap.cus2.xml,imp_incomap.cus2.xml
Both,#pwss#simgextaddr.dsys.xml,#pweaver#simgextaddr.dsys.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#simgextaddr.dsys.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#simgextaddr.dsys.xml,208,127,#pweaver#simgextaddr.dsys.xml,simgextaddr.dsys.xml,simgextaddr.dsys.xml
Both,#pwss#simgimg_cconfig.dsys.xml,#pweaver#simgimg_cconfig.dsys.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#simgimg_cconfig.dsys.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#simgimg_cconfig.dsys.xml,600,68,#pweaver#simgimg_cconfig.dsys.xml,simgimg_cconfig.dsys.xml,simgimg_cconfig.dsys.xml
Both,#pwss#simgimg_consol.dsys.xml,#pweaver#simgimg_consol.dsys.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#simgimg_consol.dsys.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#simgimg_consol.dsys.xml,115,123,#pweaver#simgimg_consol.dsys.xml,simgimg_consol.dsys.xml,simgimg_consol.dsys.xml
Both,#pwss#simgimg_custacc.dsys.xml,#pweaver#simgimg_custacc.dsys.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#simgimg_custacc.dsys.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#simgimg_custacc.dsys.xml,260,123,#pweaver#simgimg_custacc.dsys.xml,simgimg_custacc.dsys.xml,simgimg_custacc.dsys.xml
Both,#pwss#simgimg_ecsfm.dsys.xml,#pweaver#simgimg_ecsfm.dsys.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#simgimg_ecsfm.dsys.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#simgimg_ecsfm.dsys.xml,148,68,#pweaver#simgimg_ecsfm.dsys.xml,simgimg_ecsfm.dsys.xml,simgimg_ecsfm.dsys.xml
Both,#pwss#simgimg_fuel.dsys.xml,#pweaver#simgimg_fuel.dsys.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#simgimg_fuel.dsys.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#simgimg_fuel.dsys.xml,143,143,#pweaver#simgimg_fuel.dsys.xml,simgimg_fuel.dsys.xml,simgimg_fuel.dsys.xml
Both,#pwss#simgimg_norange.dsys.xml,#pweaver#simgimg_norange.dsys.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#simgimg_norange.dsys.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#simgimg_norange.dsys.xml,126,131,#pweaver#simgimg_norange.dsys.xml,simgimg_norange.dsys.xml,simgimg_norange.dsys.xml
Both,#pwss#simgimg_pk01.dsys.xml,#pweaver#simgimg_pk01.dsys.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#simgimg_pk01.dsys.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#simgimg_pk01.dsys.xml,68,68,#pweaver#simgimg_pk01.dsys.xml,simgimg_pk01.dsys.xml,simgimg_pk01.dsys.xml
Both,#pwss#simgimg_product.dsys.xml,#pweaver#simgimg_product.dsys.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#simgimg_product.dsys.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#simgimg_product.dsys.xml,744,807,#pweaver#simgimg_product.dsys.xml,simgimg_product.dsys.xml,simgimg_product.dsys.xml
Both,#pwss#simgimg_shipacc.dsys.xml,#pweaver#simgimg_shipacc.dsys.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#simgimg_shipacc.dsys.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#simgimg_shipacc.dsys.xml,146,170,#pweaver#simgimg_shipacc.dsys.xml,simgimg_shipacc.dsys.xml,simgimg_shipacc.dsys.xml
Both,#pwss#simgimg_shipdim.dsys.xml,#pweaver#simgimg_shipdim.dsys.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#simgimg_shipdim.dsys.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#simgimg_shipdim.dsys.xml,121,121,#pweaver#simgimg_shipdim.dsys.xml,simgimg_shipdim.dsys.xml,simgimg_shipdim.dsys.xml
Both,#pwss#simgimg_shipper.dsys.xml,#pweaver#simgimg_shipper.dsys.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#simgimg_shipper.dsys.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#simgimg_shipper.dsys.xml,147,68,#pweaver#simgimg_shipper.dsys.xml,simgimg_shipper.dsys.xml,simgimg_shipper.dsys.xml
Both,#pwss#simgimg_shipurl.dsys.xml,#pweaver#simgimg_shipurl.dsys.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#simgimg_shipurl.dsys.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#simgimg_shipurl.dsys.xml,178,68,#pweaver#simgimg_shipurl.dsys.xml,simgimg_shipurl.dsys.xml,simgimg_shipurl.dsys.xml
Both,#pwss#simgimg_sig.dsys.xml,#pweaver#simgimg_sig.dsys.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#simgimg_sig.dsys.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#simgimg_sig.dsys.xml,69,68,#pweaver#simgimg_sig.dsys.xml,simgimg_sig.dsys.xml,simgimg_sig.dsys.xml
Both,#pwss#simgimg_trkurl.dsys.xml,#pweaver#simgimg_trkurl.dsys.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#simgimg_trkurl.dsys.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#simgimg_trkurl.dsys.xml,106,133,#pweaver#simgimg_trkurl.dsys.xml,simgimg_trkurl.dsys.xml,simgimg_trkurl.dsys.xml
Both,#pwss#simgimp_incomap.dsys.xml,#pweaver#simgimp_incomap.dsys.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#simgimp_incomap.dsys.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#simgimp_incomap.dsys.xml,93,68,#pweaver#simgimp_incomap.dsys.xml,simgimp_incomap.dsys.xml,simgimp_incomap.dsys.xml
Both,#pwss#spro.prog.abap,#pweaver#spro.prog.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#spro.prog.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#spro.prog.abap,70,67,#pweaver#spro.prog.abap,spro.prog.abap,spro.prog.abap
Both,#pwss#spro.prog.xml,#pweaver#spro.prog.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#spro.prog.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#spro.prog.xml,21,21,#pweaver#spro.prog.xml,spro.prog.xml,spro.prog.xml
Both,#pwss#spro.tran.xml,#pweaver#spro.tran.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-sprocf\src\#pwss#spro.tran.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#spro.tran.xml,21,24,#pweaver#spro.tran.xml,spro.tran.xml,spro.tran.xml
Both,#pwss#geav.fugr.#pwss#address_screen.abap,#pweaver#eav_v1.fugr.#pweaver#address_screen.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#geav.fugr.#pwss#address_screen.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eav\src\#pweaver#eav_v1.fugr.#pweaver#address_screen.abap,20,19,#pweaver#geav.fugr.#pweaver#address_screen.abap,address_screen.abap,address_screen.abap
Both,#pwss#geav.fugr.#pwss#eav_api.abap,#pweaver#eav_v1.fugr.#pweaver#eav_api.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#geav.fugr.#pwss#eav_api.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eav\src\#pweaver#eav_v1.fugr.#pweaver#eav_api.abap,37,39,#pweaver#geav.fugr.#pweaver#eav_api.abap,eav_api.abap,eav_api.abap
Both,#pwss#geav.fugr.#pwss#ups_validate_address.abap,#pweaver#eav_v1.fugr.#pweaver#ups_validate_address.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#geav.fugr.#pwss#ups_validate_address.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eav\src\#pweaver#eav_v1.fugr.#pweaver#ups_validate_address.abap,176,175,#pweaver#geav.fugr.#pweaver#ups_validate_address.abap,ups_validate_address.abap,ups_validate_address.abap
Both,#pwss#gefs.fugr.#pwss#efs_read_document.abap,#pweaver#efs_v2.fugr.#pweaver#efs_read_document.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#gefs.fugr.#pwss#efs_read_document.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-efs\src\#pweaver#efs_v2.fugr.#pweaver#efs_read_document.abap,396,473,#pweaver#gefs.fugr.#pweaver#efs_read_document.abap,efs_read_document.abap,efs_read_document.abap
Both,#pwss#gefs.fugr.#pwss#efs_read_document_v2.abap,#pweaver#efs_v2.fugr.#pweaver#efs_read_document_v2.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#gefs.fugr.#pwss#efs_read_document_v2.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-efs\src\#pweaver#efs_v2.fugr.#pweaver#efs_read_document_v2.abap,1447,1938,#pweaver#gefs.fugr.#pweaver#efs_read_document_v2.abap,efs_read_document_v2.abap,efs_read_document_v2.abap
Both,#pwss#gefs.fugr.#pwss#ltl_discount.abap,#pweaver#efs_v2.fugr.#pweaver#ltl_discount.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#gefs.fugr.#pwss#ltl_discount.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-efs\src\#pweaver#efs_v2.fugr.#pweaver#ltl_discount.abap,327,343,#pweaver#gefs.fugr.#pweaver#ltl_discount.abap,ltl_discount.abap,ltl_discount.abap
Both,#pwss#gefs.fugr.#pwss#rate_carriers.abap,#pweaver#efs_v2.fugr.#pweaver#rate_carriers.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#gefs.fugr.#pwss#rate_carriers.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-efs\src\#pweaver#efs_v2.fugr.#pweaver#rate_carriers.abap,298,281,#pweaver#gefs.fugr.#pweaver#rate_carriers.abap,rate_carriers.abap,rate_carriers.abap
Both,#pwss#gefs.fugr.#pwss#rate_czarlite.abap,#pweaver#efs_v2.fugr.#pweaver#rate_czarlite.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#gefs.fugr.#pwss#rate_czarlite.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-efs\src\#pweaver#efs_v2.fugr.#pweaver#rate_czarlite.abap,280,280,#pweaver#gefs.fugr.#pweaver#rate_czarlite.abap,rate_czarlite.abap,rate_czarlite.abap
Both,#pwss#gefs.fugr.#pwss#rate_dhl.abap,#pweaver#efs_v2.fugr.#pweaver#rate_dhl.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#gefs.fugr.#pwss#rate_dhl.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-efs\src\#pweaver#efs_v2.fugr.#pweaver#rate_dhl.abap,365,347,#pweaver#gefs.fugr.#pweaver#rate_dhl.abap,rate_dhl.abap,rate_dhl.abap
Both,#pwss#gefs.fugr.#pwss#rate_fedex.abap,#pweaver#efs_v2.fugr.#pweaver#rate_fedex.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#gefs.fugr.#pwss#rate_fedex.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-efs\src\#pweaver#efs_v2.fugr.#pweaver#rate_fedex.abap,442,488,#pweaver#gefs.fugr.#pweaver#rate_fedex.abap,rate_fedex.abap,rate_fedex.abap
Both,#pwss#gefs.fugr.#pwss#rate_fedex_smartpost.abap,#pweaver#efs_v2.fugr.#pweaver#rate_fedex_smartpost.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#gefs.fugr.#pwss#rate_fedex_smartpost.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-efs\src\#pweaver#efs_v2.fugr.#pweaver#rate_fedex_smartpost.abap,488,488,#pweaver#gefs.fugr.#pweaver#rate_fedex_smartpost.abap,rate_fedex_smartpost.abap,rate_fedex_smartpost.abap
Both,#pwss#gefs.fugr.#pwss#rate_purolator.abap,#pweaver#efs_v2.fugr.#pweaver#rate_purolator.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#gefs.fugr.#pwss#rate_purolator.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-efs\src\#pweaver#efs_v2.fugr.#pweaver#rate_purolator.abap,739,739,#pweaver#gefs.fugr.#pweaver#rate_purolator.abap,rate_purolator.abap,rate_purolator.abap
Both,#pwss#gefs.fugr.#pwss#rate_smc3.abap,#pweaver#efs_v2.fugr.#pweaver#rate_smc3.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#gefs.fugr.#pwss#rate_smc3.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-efs\src\#pweaver#efs_v2.fugr.#pweaver#rate_smc3.abap,426,426,#pweaver#gefs.fugr.#pweaver#rate_smc3.abap,rate_smc3.abap,rate_smc3.abap
Both,#pwss#gefs.fugr.#pwss#rate_smc3_rateware.abap,#pweaver#efs_v2.fugr.#pweaver#rate_smc3_rateware.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#gefs.fugr.#pwss#rate_smc3_rateware.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-efs\src\#pweaver#efs_v2.fugr.#pweaver#rate_smc3_rateware.abap,305,305,#pweaver#gefs.fugr.#pweaver#rate_smc3_rateware.abap,rate_smc3_rateware.abap,rate_smc3_rateware.abap
Both,#pwss#gefs.fugr.#pwss#rate_tnt.abap,#pweaver#efs_v2.fugr.#pweaver#rate_tnt.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#gefs.fugr.#pwss#rate_tnt.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-efs\src\#pweaver#efs_v2.fugr.#pweaver#rate_tnt.abap,259,252,#pweaver#gefs.fugr.#pweaver#rate_tnt.abap,rate_tnt.abap,rate_tnt.abap
Both,#pwss#gefs.fugr.#pwss#rate_tnt_v3.abap,#pweaver#efs_v2.fugr.#pweaver#rate_tnt_v3.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#gefs.fugr.#pwss#rate_tnt_v3.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-efs\src\#pweaver#efs_v2.fugr.#pweaver#rate_tnt_v3.abap,318,456,#pweaver#gefs.fugr.#pweaver#rate_tnt_v3.abap,rate_tnt_v3.abap,rate_tnt_v3.abap
Both,#pwss#gefs.fugr.#pwss#rate_ups.abap,#pweaver#efs_v2.fugr.#pweaver#rate_ups.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#gefs.fugr.#pwss#rate_ups.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-efs\src\#pweaver#efs_v2.fugr.#pweaver#rate_ups.abap,1002,998,#pweaver#gefs.fugr.#pweaver#rate_ups.abap,rate_ups.abap,rate_ups.abap
Both,#pwss#gefs.fugr.#pwss#rate_ups_offline.abap,#pweaver#efs_v2.fugr.#pweaver#rate_ups_offline.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#gefs.fugr.#pwss#rate_ups_offline.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-efs\src\#pweaver#efs_v2.fugr.#pweaver#rate_ups_offline.abap,915,912,#pweaver#gefs.fugr.#pweaver#rate_ups_offline.abap,rate_ups_offline.abap,rate_ups_offline.abap
Both,#pwss#gefs.fugr.#pwss#rate_usps.abap,#pweaver#efs_v2.fugr.#pweaver#rate_usps.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#gefs.fugr.#pwss#rate_usps.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-efs\src\#pweaver#efs_v2.fugr.#pweaver#rate_usps.abap,338,333,#pweaver#gefs.fugr.#pweaver#rate_usps.abap,rate_usps.abap,rate_usps.abap
Both,#pwss#gefs.fugr.#pwss#transit_fedex.abap,#pweaver#efs_v2.fugr.#pweaver#transit_fedex.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#gefs.fugr.#pwss#transit_fedex.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-efs\src\#pweaver#efs_v2.fugr.#pweaver#transit_fedex.abap,227,221,#pweaver#gefs.fugr.#pweaver#transit_fedex.abap,transit_fedex.abap,transit_fedex.abap
Both,#pwss#gefs.fugr.#pwss#transit_ups.abap,#pweaver#efs_v2.fugr.#pweaver#transit_ups.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#gefs.fugr.#pwss#transit_ups.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-efs\src\#pweaver#efs_v2.fugr.#pweaver#transit_ups.abap,226,219,#pweaver#gefs.fugr.#pweaver#transit_ups.abap,transit_ups.abap,transit_ups.abap
Both,#pwss#shipcarrier.fugr.#pwss#fedex_email_label_ret.abap,#pweaver#fedexapi2014.fugr.#pweaver#fedex_email_label_ret.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#fedex_email_label_ret.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#fedexapi2014.fugr.#pweaver#fedex_email_label_ret.abap,1702,1700,#pweaver#shipcarrier.fugr.#pweaver#fedex_email_label_ret.abap,fedex_email_label_ret.abap,fedex_email_label_ret.abap
Both,#pwss#ecsfg.fugr.#pwss#add_manifest_v2.abap,#pweaver#ecs_v2.fugr.#pweaver#add_manifest_v2.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-ecs\src\#pwss#ecsfg.fugr.#pwss#add_manifest_v2.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#ecs_v2.fugr.#pweaver#add_manifest_v2.abap,729,690,#pweaver#ecsfg.fugr.#pweaver#add_manifest_v2.abap,add_manifest_v2.abap,add_manifest_v2.abap
Both,#pwss#ecsfg.fugr.#pwss#add_shipactivity.abap,#pweaver#ecs_v2.fugr.#pweaver#add_shipactivity.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-ecs\src\#pwss#ecsfg.fugr.#pwss#add_shipactivity.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#ecs_v2.fugr.#pweaver#add_shipactivity.abap,408,405,#pweaver#ecsfg.fugr.#pweaver#add_shipactivity.abap,add_shipactivity.abap,add_shipactivity.abap
Both,#pwss#ecsfg.fugr.#pwss#cancel_manifest_v2.abap,#pweaver#ecs_v2.fugr.#pweaver#cancel_manifest_v2.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-ecs\src\#pwss#ecsfg.fugr.#pwss#cancel_manifest_v2.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#ecs_v2.fugr.#pweaver#cancel_manifest_v2.abap,151,141,#pweaver#ecsfg.fugr.#pweaver#cancel_manifest_v2.abap,cancel_manifest_v2.abap,cancel_manifest_v2.abap
Both,#pwss#ecsfg.fugr.#pwss#decode_barcode.abap,#pweaver#ecs_v2.fugr.#pweaver#decode_barcode.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-ecs\src\#pwss#ecsfg.fugr.#pwss#decode_barcode.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#ecs_v2.fugr.#pweaver#decode_barcode.abap,202,202,#pweaver#ecsfg.fugr.#pweaver#decode_barcode.abap,decode_barcode.abap,decode_barcode.abap
Both,#pwss#ecsfg.fugr.#pwss#delivery_data_v2.abap,#pweaver#ecs_v2.fugr.#pweaver#delivery_data_v2.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-ecs\src\#pwss#ecsfg.fugr.#pwss#delivery_data_v2.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#ecs_v2.fugr.#pweaver#delivery_data_v2.abap,426,541,#pweaver#ecsfg.fugr.#pweaver#delivery_data_v2.abap,delivery_data_v2.abap,delivery_data_v2.abap
Both,#pwss#ecsfg.fugr.#pwss#delivery_pgi_bdc.abap,#pweaver#ecs_v2.fugr.#pweaver#delivery_pgi_bdc.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-ecs\src\#pwss#ecsfg.fugr.#pwss#delivery_pgi_bdc.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#ecs_v2.fugr.#pweaver#delivery_pgi_bdc.abap,162,163,#pweaver#ecsfg.fugr.#pweaver#delivery_pgi_bdc.abap,delivery_pgi_bdc.abap,delivery_pgi_bdc.abap
Both,#pwss#ecsfg.fugr.#pwss#delivery_pgi_v2.abap,#pweaver#ecs_v2.fugr.#pweaver#delivery_pgi_v2.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-ecs\src\#pwss#ecsfg.fugr.#pwss#delivery_pgi_v2.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#ecs_v2.fugr.#pweaver#delivery_pgi_v2.abap,384,315,#pweaver#ecsfg.fugr.#pweaver#delivery_pgi_v2.abap,delivery_pgi_v2.abap,delivery_pgi_v2.abap
Both,#pwss#ecsfg.fugr.#pwss#determine_dg_items.abap,#pweaver#ecs_v2.fugr.#pweaver#determine_dg_items.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-ecs\src\#pwss#ecsfg.fugr.#pwss#determine_dg_items.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#ecs_v2.fugr.#pweaver#determine_dg_items.abap,141,141,#pweaver#ecsfg.fugr.#pweaver#determine_dg_items.abap,determine_dg_items.abap,determine_dg_items.abap
Both,#pwss#ecsfg.fugr.#pwss#display_serno_screen.abap,#pweaver#srno.fugr.#pweaver#display_serno_screen.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-ecs\src\#pwss#ecsfg.fugr.#pwss#display_serno_screen.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#srno.fugr.#pweaver#display_serno_screen.abap,12,169,#pweaver#ecsfg.fugr.#pweaver#display_serno_screen.abap,display_serno_screen.abap,display_serno_screen.abap
Both,#pwss#ecsfg.fugr.#pwss#enter_manual_weight.abap,#pweaver#ecs_v2.fugr.#pweaver#enter_manual_weight.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-ecs\src\#pwss#ecsfg.fugr.#pwss#enter_manual_weight.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#ecs_v2.fugr.#pweaver#enter_manual_weight.abap,66,66,#pweaver#ecsfg.fugr.#pweaver#enter_manual_weight.abap,enter_manual_weight.abap,enter_manual_weight.abap
Both,#pwss#ecsfg.fugr.#pwss#international_data_v2.abap,#pweaver#ecs_v2.fugr.#pweaver#international_data_v2.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-ecs\src\#pwss#ecsfg.fugr.#pwss#international_data_v2.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#ecs_v2.fugr.#pweaver#international_data_v2.abap,440,1056,#pweaver#ecsfg.fugr.#pweaver#international_data_v2.abap,international_data_v2.abap,international_data_v2.abap
Both,#pwss#ecsfg.fugr.#pwss#print_documents.abap,#pweaver#ecsforms.fugr.#pweaver#print_documents.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-ecs\src\#pwss#ecsfg.fugr.#pwss#print_documents.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#ecsforms.fugr.#pweaver#print_documents.abap,421,434,#pweaver#ecsfg.fugr.#pweaver#print_documents.abap,print_documents.abap,print_documents.abap
